id,contract_type,sex,age,pref,payway,identified_doc,career,domain,region,entry_age,selling_method,campaign
951883021,1,1,26,14,2,17,11,0,T,20,1,L
968422173,1,1,51,**,2,1,#,0,T,48,#,#
955940239,1,2,26,11,2,1,11,0,T,21,1,L
992722571,2,#,0,13,90,3,#,0,T,999,51,#
964528104,1,2,44,13,4,10,#,0,T,40,1,L
240842736,1,2,32,27,4,1,#,500,K,29,1,L
979950581,1,1,46,34,4,20,#,0,N,44,1,M
965770010,2,#,0,27,90,3,#,0,T,999,51,#
940827915,1,1,43,8,2,1,11,0,T,36,1,L
303818897,1,1,39,13,2,1,#,0,T,22,1,L
991290357,1,2,38,13,4,27,#,0,T,37,1,L
264885668,1,2,40,**,4,99,#,500,T,39,#,9
983641198,1,2,67,**,2,1,12,500,K,65,1,L
979725807,1,2,45,**,4,1,#,0,T,43,1,L
979892813,1,2,33,13,2,27,12,0,T,33,1,L
992854340,2,#,0,12,1,3,#,0,T,999,51,#
260387383,1,2,59,**,3,1,#,0,H,58,1,L
977988612,1,2,50,**,4,1,12,0,K,48,1,L
267766671,1,2,23,27,4,27,#,0,K,22,1,L
983476895,2,#,0,23,2,3,#,0,T,999,51,#
948494745,1,2,51,18,2,1,12,0,R,46,1,L
989790087,1,1,68,**,2,1,11,0,Q,67,1,R
986465430,2,#,0,13,4,99,#,10,T,999,#,#
241463915,1,2,38,44,3,1,12,0,Q,36,1,L
968710439,2,#,0,13,4,98,#,0,T,999,#,#
248715318,1,2,13,**,2,1,12,500,T,58,1,L
615959185,1,2,52,24,2,1,#,0,C,46,#,#
981622953,1,2,54,**,2,1,#,501,K,51,0,#
962012738,1,2,18,**,2,1,#,0,H,50,1,L
983316322,1,2,21,40,3,1,12,0,Q,20,1,L
606796784,1,1,46,27,2,1,#,0,K,38,1,L
303788476,1,1,36,13,2,1,#,0,T,19,0,L
804932941,1,1,38,34,2,99,#,0,N,31,1,M
963377030,2,#,0,27,2,1,11,100,T,999,1,L
957249537,1,1,45,13,4,1,12,0,K,40,1,L
969913246,2,#,0,13,1,98,11,0,T,999,1,L
982069476,1,2,64,**,3,1,#,0,Q,61,1,L
977618871,1,1,60,**,2,1,11,500,T,59,1,L
977469856,1,2,49,14,90,1,#,0,T,47,1,L
989380767,1,1,62,**,4,1,12,500,K,60,1,L
253074983,1,#,0,0,1,99,#,1610,K,42,#,9
956030791,1,2,30,13,4,99,#,0,T,26,1,L
514235478,1,#,0,3,4,99,#,0,C,47,0,#
318070980,2,#,0,**,1,3,11,0,T,999,51,#
605105759,1,1,38,27,2,6,#,0,K,25,1,L
982321875,1,2,40,34,2,1,#,0,N,37,1,L
981308328,1,1,49,**,4,1,11,0,K,47,1,L
947017376,1,1,27,3,3,17,12,0,T,20,1,L
993900641,1,1,42,**,4,1,#,500,T,41,1,L
263569595,1,1,19,27,4,27,#,0,K,19,#,9
960921669,1,2,20,11,2,12,11,0,T,78,1,L
269683593,1,2,27,12,4,1,11,0,T,27,1,a
945504809,1,1,28,13,2,17,#,0,T,21,1,M
940864227,1,2,33,13,4,99,11,0,T,26,1,L
949839381,1,1,75,13,3,1,#,0,T,67,1,a
325005454,1,2,74,13,2,99,#,0,T,65,1,L
254266967,1,1,37,**,4,1,16,500,T,36,1,L
264545571,1,1,47,**,4,99,#,500,C,46,#,9
965608714,2,#,0,23,2,1,#,0,T,999,0,#
967621058,1,1,29,27,4,99,11,0,K,26,1,L
262659309,1,1,64,13,4,99,#,500,T,63,1,L
973370486,1,2,23,21,4,6,#,0,C,21,1,M
967626067,1,1,27,11,3,17,11,0,T,23,1,L
403418208,1,1,36,37,2,1,#,0,S,23,1,L
989791519,1,2,45,11,4,1,12,0,T,44,1,R
961922461,1,2,57,**,4,1,11,0,K,54,1,L
980236636,1,1,60,28,2,1,#,0,K,58,1,L
985944647,1,2,52,**,4,1,11,0,H,48,1,a
965223222,1,1,29,12,4,1,11,0,T,24,1,L
967671330,1,2,43,14,4,1,#,0,T,41,1,L
975108171,1,2,44,12,2,1,#,0,T,42,#,#
508530647,1,1,44,22,2,1,#,0,C,32,1,a
964159901,1,2,27,**,3,1,11,0,H,23,1,L
951296326,1,1,9,40,4,1,#,0,Q,43,1,L
947717579,2,#,0,13,90,2,#,300,T,999,0,#
241127321,1,1,32,24,4,1,12,0,C,30,1,L
948295171,2,#,0,14,2,1,#,0,T,999,1,L
262020719,1,2,28,**,2,1,#,0,N,28,1,a
992281755,1,1,39,1,4,1,11,0,D,38,1,L
330001687,1,2,27,14,2,17,12,100,T,18,1,L
948370160,1,1,72,26,2,1,#,0,K,68,1,L
968193807,1,1,28,44,2,1,#,0,Q,25,1,L
268831852,1,2,25,40,4,1,#,0,Q,25,1,a
986953884,1,1,61,**,4,1,#,0,S,58,1,R
977939553,1,2,26,11,2,1,#,0,T,25,1,L
506713125,1,2,41,21,4,1,#,0,C,26,0,0
245695249,1,1,24,14,1,1,11,0,T,23,1,L
245069770,1,1,35,11,4,1,12,0,T,35,1,L
964098498,2,#,0,**,2,16,#,0,T,999,51,#
964122684,1,2,30,28,3,1,11,0,T,28,1,L
947182469,1,2,22,41,4,1,#,0,Q,51,1,L
990970880,1,2,46,**,4,1,12,500,T,45,1,L
259854582,2,#,0,13,90,99,#,0,T,999,#,#
263775762,1,2,29,**,4,27,11,500,T,28,#,9
303026459,1,1,44,10,2,1,#,0,T,25,1,L
513563915,1,1,72,23,2,1,#,0,C,57,1,L
998042191,1,1,18,**,2,1,#,0,N,46,1,a
265379044,1,2,75,**,4,1,12,0,T,74,1,a
992046955,1,2,21,**,3,1,#,0,Q,20,1,L
969845963,1,1,66,22,90,1,#,0,T,63,#,#
991524369,1,1,51,**,4,1,12,0,T,50,1,L
241164835,1,2,14,14,4,1,#,500,T,45,1,L
607120549,1,1,73,**,2,1,#,0,K,64,1,0
972894485,1,1,26,27,4,17,#,0,K,24,#,#
953144051,1,2,48,23,2,1,#,0,C,43,1,L
340496117,1,2,32,23,2,1,#,0,T,22,1,L
946609041,1,1,22,24,4,1,#,0,C,51,1,L
974821154,1,2,46,12,2,1,#,0,T,44,#,#
403598731,1,2,61,38,4,1,11,0,T,51,1,L
988574940,1,1,25,14,4,1,#,0,T,24,1,M
983440080,1,2,40,33,4,1,#,0,N,36,1,a
984827354,1,1,43,**,2,1,11,0,K,41,1,L
614752213,1,1,47,27,2,1,#,0,K,37,1,L
997162772,1,1,41,14,2,28,#,500,T,41,#,#
980784948,2,#,0,13,90,16,16,0,T,999,51,#
971170722,1,2,26,**,2,1,12,0,K,23,1,L
989513509,1,1,43,**,2,1,12,500,C,42,1,L
313091833,1,1,39,37,4,1,#,0,T,20,1,L
976922672,2,#,0,14,2,1,#,500,T,999,1,L
249042246,1,1,21,12,2,27,#,500,T,20,0,9
250306909,1,1,40,27,3,22,#,500,K,39,#,9
996798100,1,2,19,14,4,1,12,0,T,49,1,L
251419117,1,1,43,**,4,1,12,500,R,41,#,9
240373377,1,2,16,14,4,1,#,0,T,44,1,a
258771871,1,1,44,**,2,1,12,0,H,43,1,a
995351931,1,1,61,40,2,1,12,500,Q,58,1,L
961174505,1,2,61,**,3,1,11,0,K,57,1,L
508819702,1,1,19,**,2,1,#,0,C,42,1,0
986400167,1,2,27,**,4,1,12,0,K,26,1,L
998077320,1,2,36,14,2,21,#,500,T,36,1,L
315584693,1,1,48,14,4,1,#,0,T,33,1,L
963159079,1,1,60,28,2,1,#,0,K,58,#,#
964057852,1,2,53,31,4,10,12,0,N,49,1,L
959806479,1,2,24,12,4,10,11,0,T,20,1,L
990746162,1,1,52,33,4,1,11,0,N,51,1,L
804262224,1,1,57,31,2,1,#,0,N,44,1,a
906703484,1,1,70,42,2,1,#,0,Q,60,1,L
979008659,1,1,24,12,2,17,#,10,T,20,#,9
997185897,1,2,61,40,2,28,#,0,Q,61,1,R
963194596,1,2,22,8,2,17,#,0,T,17,1,L
263739232,1,1,47,**,4,1,#,500,T,47,#,9
240662540,1,2,15,33,2,1,#,0,N,42,1,L
978592087,1,2,51,23,2,1,#,10,C,49,#,#
975547037,2,#,0,47,2,3,#,0,T,999,1,N
996722204,1,2,62,14,2,1,#,500,T,60,1,L
992973068,1,1,76,14,4,1,12,0,T,75,1,R
309107198,1,1,47,11,4,6,#,0,T,39,1,L
804465055,1,1,36,34,4,1,11,0,N,24,1,a
324833099,1,1,64,11,2,1,#,0,T,50,1,L
962369919,1,2,21,28,3,1,11,0,K,46,1,L
260312681,1,2,26,**,2,1,12,0,T,26,1,a
258181190,1,2,49,**,4,1,11,500,T,49,1,L
988599676,1,#,0,22,2,1,12,0,T,21,1,L
948741326,1,1,51,7,4,1,12,0,H,43,1,L
951712662,1,2,10,23,4,1,#,0,C,39,1,L
944153725,1,1,24,12,4,1,11,0,T,45,1,L
604406731,1,1,75,27,2,1,#,0,K,59,1,L
256127788,1,2,58,**,2,1,#,500,T,58,#,9
991035658,1,2,36,26,4,1,16,500,K,35,1,L
980825942,1,1,25,14,2,1,#,0,T,47,1,L
255293656,2,#,0,13,90,99,#,2300,T,999,#,9
970771124,1,2,28,13,4,1,11,0,H,25,1,L
613468477,1,2,35,14,4,99,#,0,K,17,1,L
253659494,2,#,0,13,90,99,#,900,T,999,#,9
979469484,1,1,51,14,4,1,12,0,T,40,1,L
254451022,1,2,39,47,4,1,#,0,Q,39,1,R
979379597,1,1,32,21,4,1,12,0,C,30,1,L
969992028,1,1,22,34,2,1,#,0,N,21,#,#
965052099,1,2,45,**,4,1,11,0,T,40,1,L
324307638,1,1,41,13,2,1,#,0,T,25,1,L
991883166,1,2,13,13,4,1,11,0,T,47,1,L
974024987,1,1,61,17,2,1,#,0,R,60,1,L
516306626,1,1,43,27,2,1,#,0,K,32,1,L
326914482,1,#,0,20,2,1,#,0,T,64,1,0
940819660,1,1,34,40,2,1,#,0,Q,28,1,L
249000698,1,1,40,23,4,1,#,500,C,39,1,L
955480423,1,1,56,**,2,1,11,0,T,51,1,L
328875010,1,2,14,14,4,1,#,0,T,46,0,0
301423282,1,1,51,13,4,1,#,0,T,32,1,L
993152166,1,1,49,20,4,1,11,500,T,48,1,L
982691224,2,#,0,13,90,3,#,0,T,999,51,9
992502366,1,1,69,8,2,1,12,0,T,68,1,L
958149654,1,1,47,**,4,1,#,0,K,42,61,P
951885029,1,1,32,12,2,1,#,0,H,26,1,L
261595946,1,1,43,13,4,1,#,0,T,42,1,L
306298674,1,1,28,12,4,99,#,0,T,48,1,L
263112355,1,2,70,**,4,1,11,500,T,73,1,L
982166899,1,1,28,27,2,10,#,0,K,27,1,L
966369634,1,1,26,**,2,1,#,0,T,23,1,M
249789168,1,1,13,14,4,1,#,500,T,45,0,9
985212778,1,2,50,13,4,1,#,0,T,48,61,P
957571619,2,#,0,30,2,1,#,0,T,999,1,I
261188345,1,1,46,**,4,1,12,0,C,46,1,a
962804148,1,2,32,21,4,1,11,100,C,29,1,L
988690637,1,1,21,40,3,1,#,0,Q,20,1,L
904267655,1,1,51,40,2,99,#,0,Q,35,1,a
241804846,1,2,48,47,3,1,#,0,Q,46,1,a
992378395,1,1,48,**,4,1,12,0,N,47,1,L
986288627,1,1,59,**,4,1,16,0,K,57,1,R
247695046,1,1,65,**,2,1,12,500,C,65,1,L
950756775,2,#,0,13,2,3,#,0,T,999,51,#
943301673,1,2,46,14,4,1,#,0,T,42,1,L
974792310,1,2,80,**,2,1,#,0,C,78,61,P
907092124,1,1,37,13,4,1,11,0,T,29,1,L
252867517,2,#,0,13,2,1,#,0,T,999,1,L
306479023,1,2,25,14,4,99,#,0,T,43,1,L
945619574,1,2,29,27,4,1,#,0,K,25,0,#
957647505,1,1,26,13,1,1,#,99,T,21,1,L
254773265,1,1,76,**,4,1,11,500,T,76,1,L
978044376,1,1,23,26,4,1,#,0,K,21,1,M
993594467,1,2,42,13,4,1,16,0,T,41,1,L
962760709,1,2,9,**,2,1,#,0,Q,38,1,L
963733846,1,1,45,**,4,1,#,0,T,43,1,M
953845740,1,2,18,**,4,1,#,0,H,45,1,L
244867931,1,1,59,23,4,1,12,0,C,59,1,L
972389500,1,2,62,13,4,10,12,0,T,59,1,L
251950514,1,1,30,23,4,1,#,0,C,30,1,L
963743257,1,2,35,**,4,1,#,0,K,31,1,L
994048113,1,1,42,1,4,1,#,500,D,41,1,L
988570653,2,#,0,13,1,16,#,0,T,999,51,#
978324869,1,2,56,**,2,1,#,10,N,54,#,#
964804676,1,2,22,**,2,17,#,0,K,20,#,#
241283528,2,#,0,13,2,1,#,0,T,999,51,9
240284098,1,2,42,1,4,1,12,0,D,42,1,L
313136311,1,2,40,14,2,1,#,0,T,19,1,a
943886565,1,1,22,4,2,10,#,0,H,43,1,L
250984804,1,1,28,13,4,1,12,0,T,27,1,L
963989554,1,2,21,28,2,17,#,0,Q,17,1,L
964307982,1,2,35,6,4,1,#,0,H,32,1,L
616164004,1,1,36,28,3,1,#,0,K,27,1,a
956534479,1,1,34,**,2,1,#,0,T,32,1,L
967353476,1,1,64,13,2,8,#,0,T,62,1,L
968843797,1,2,64,27,2,1,#,10,K,62,#,#
945347713,2,#,0,26,2,3,#,0,T,999,51,#
503589636,1,2,66,23,2,1,#,0,C,48,1,L
963402790,1,2,43,27,4,1,#,0,K,39,#,#
967899554,1,2,59,**,2,1,11,0,Q,53,1,L
992565664,1,2,43,4,2,1,#,0,H,42,1,L
313821253,1,2,39,27,4,99,#,0,T,21,1,L
309540520,1,2,76,13,3,6,#,0,T,69,1,0
975536296,1,2,45,27,2,1,#,0,K,44,1,L
259985533,1,1,41,4,2,1,#,500,H,41,1,L
969334658,1,1,45,13,4,1,11,0,T,43,1,L
980652454,1,1,26,13,1,99,#,99,K,41,1,#
969706378,1,2,46,**,4,1,#,0,K,44,1,L
317119653,1,1,34,10,4,1,#,0,T,23,1,L
966124246,1,1,41,**,4,1,#,0,T,38,1,L
965942307,1,2,58,**,2,1,#,0,T,56,1,L
969582858,1,2,46,**,4,1,#,0,K,44,1,M
957577141,1,1,31,13,1,1,#,99,T,21,1,L
985675138,1,1,39,**,3,1,11,500,T,37,1,L
250963098,1,2,26,27,2,1,11,0,K,26,1,L
970525119,1,1,22,22,2,1,11,0,C,20,1,L
966293940,1,1,31,**,4,1,11,0,C,28,1,L
984675495,2,#,0,11,1,1,#,0,T,999,#,#
240595163,1,1,15,10,4,99,#,0,T,49,1,L
964110487,2,#,0,23,2,3,12,0,T,999,51,#
994460130,1,1,50,**,2,1,#,0,D,49,1,R
962058341,1,2,46,1,4,1,#,0,D,44,1,M
967591941,1,1,30,11,3,1,#,0,T,27,#,#
309659680,2,#,0,13,90,3,#,0,T,999,51,#
995061110,2,#,0,14,4,98,#,0,T,999,0,#
258865012,1,2,49,**,4,1,12,0,T,48,1,a
966310106,1,2,25,**,2,1,11,0,R,21,1,a
951794103,1,1,39,40,4,1,#,0,Q,34,1,L
324181428,1,2,46,28,2,6,#,0,T,31,1,L
266330235,1,1,73,**,4,1,12,0,C,73,1,a
951100194,1,1,61,**,2,28,#,0,H,15,1,L
507809318,1,1,39,23,4,1,#,0,C,27,1,L
241318986,1,1,20,23,2,1,#,0,C,20,1,L
988448329,1,2,64,43,4,1,11,0,Q,62,1,L
515396251,1,2,66,23,2,1,#,0,C,55,1,R
958840361,2,2,999,11,2,1,11,0,T,999,1,L
275307456,1,1,25,**,4,1,#,500,C,55,#,9
607577559,1,2,30,14,4,1,#,0,K,23,1,L
948188926,1,1,32,47,2,1,11,0,Q,26,1,L
965647273,1,1,53,33,4,99,#,0,N,51,1,M
262410630,1,1,59,**,2,1,12,0,Q,59,1,a
509422671,1,2,31,23,4,1,11,0,C,24,1,L
960510340,1,2,25,**,4,1,#,0,S,21,1,L
328446392,1,2,34,13,4,1,#,0,T,24,1,L
945617044,1,2,46,**,4,1,11,0,K,40,1,L
604518136,1,1,59,27,4,1,#,0,K,42,1,L
303263243,1,1,39,14,4,10,#,0,T,20,1,L
906829268,1,#,0,41,2,20,#,0,Q,67,1,0
951534923,1,1,28,26,3,1,11,0,T,20,1,a
981778066,1,1,19,8,4,1,#,0,T,44,1,a
507499353,1,1,58,22,2,1,#,0,C,45,1,L
985611289,1,2,50,**,2,1,#,500,K,49,1,L
967398704,1,1,39,13,4,1,#,0,T,36,1,L
253509715,1,2,25,13,4,27,12,0,T,23,1,L
972441769,1,2,53,11,2,1,11,0,T,51,1,L
247558303,1,2,47,23,4,1,#,500,C,47,1,L
959010108,2,#,0,13,2,1,#,0,T,999,1,M
949935060,1,2,18,**,2,1,#,0,H,10,1,a
994055102,2,#,0,13,1,3,#,0,T,999,1,L
245168953,1,1,10,13,4,1,11,0,T,43,1,L
980551081,1,1,64,**,4,1,11,0,T,62,1,L
318301813,1,2,40,13,2,8,#,0,T,58,1,L
969417243,1,2,26,4,3,1,#,0,H,23,#,#
971063473,1,2,45,11,2,1,#,0,T,43,61,P
987890776,1,1,46,**,4,1,#,500,N,44,1,R
990703121,1,1,48,**,4,1,12,500,T,46,1,L
248571738,1,2,66,**,3,1,11,0,T,66,1,L
327303979,1,1,58,**,4,1,#,0,T,48,1,L
316294350,1,1,57,20,2,1,#,0,T,43,1,L
964683163,2,#,0,42,2,3,#,0,T,999,51,#
309866371,2,#,0,13,90,16,#,0,T,999,0,9
251998636,1,1,37,24,4,1,#,500,C,37,#,9
958161495,1,1,45,4,4,10,11,0,T,41,1,L
961174604,1,2,25,44,2,1,#,0,Q,23,1,L
605459692,1,1,58,25,2,1,#,0,K,46,1,0
271544013,1,2,33,**,4,28,#,500,T,33,1,L
942695808,1,1,33,40,2,1,#,0,T,26,1,a
804691078,1,1,50,31,4,1,#,0,N,39,1,a
273091036,1,2,45,40,4,99,#,500,Q,45,#,9
958106632,1,1,28,13,4,99,11,0,T,26,1,L
254441318,1,1,40,45,4,1,#,0,K,40,1,a
327078918,1,2,37,13,2,20,11,0,T,30,1,L
308749623,1,1,41,14,2,1,12,0,T,30,1,L
974853062,1,1,44,**,4,1,#,0,T,42,#,#
505502948,1,2,66,23,2,1,#,0,C,49,1,L
254730510,1,2,23,30,4,1,12,0,K,22,1,a
241343354,1,1,32,**,2,1,#,0,K,31,#,9
613759880,1,1,41,26,4,8,#,0,K,27,1,L
805058318,1,2,55,33,4,20,12,0,T,47,1,L
969868373,2,#,0,**,90,3,#,0,T,999,51,#
976616235,1,1,52,14,4,1,#,0,T,50,#,#
968102411,1,2,68,1,4,99,#,0,D,66,1,L
980246415,2,#,0,43,2,1,#,0,T,999,1,L
103240480,1,2,60,1,2,2,#,0,D,45,1,R
963140627,1,1,20,28,2,1,#,0,K,40,1,L
324858559,1,1,67,11,2,1,#,0,T,53,1,L
959121259,2,#,0,27,2,2,11,0,K,999,1,L
504023667,1,1,36,24,2,1,#,0,C,18,1,L
986179832,1,1,36,**,4,1,12,0,Q,34,1,L
240290624,1,2,59,40,3,1,#,0,Q,59,1,L
254841349,1,2,37,37,4,1,#,0,S,37,1,a
963118643,2,#,0,27,2,3,#,0,T,999,51,#
995651874,1,2,23,39,4,1,#,0,S,20,0,9
996442462,2,#,0,13,2,1,#,0,T,999,1,L
969536774,2,#,0,13,90,2,#,320,H,999,#,#
257559768,1,2,58,14,4,1,12,500,T,58,1,L
952198926,1,2,42,**,4,1,#,0,H,38,1,L
986634135,2,#,0,13,1,16,#,10,T,999,#,#
700140003,1,1,62,18,4,1,#,0,R,42,1,L
971673897,1,2,42,24,4,99,#,0,C,40,1,M
966801334,1,2,24,23,2,12,#,0,C,21,1,L
988081835,1,1,54,**,2,1,#,0,T,52,1,L
978716733,1,1,36,**,2,1,#,0,T,34,1,L
988908043,1,2,45,18,4,1,12,0,R,43,1,L
944293127,1,1,34,13,2,1,#,0,T,27,1,L
256267647,1,1,44,**,4,1,11,0,C,44,1,a
972682551,2,#,0,13,1,99,#,0,T,999,51,#
249320565,2,#,0,13,2,3,#,0,T,999,#,9
995880261,1,2,47,**,2,1,#,500,Q,46,1,L
615200350,1,1,39,28,4,1,#,0,K,29,1,L
604887573,1,2,41,39,4,1,#,0,K,29,1,L
254194309,1,1,61,14,4,1,12,500,T,61,1,L
308241451,1,1,37,14,4,1,#,0,T,28,1,L
605072491,1,2,61,27,4,1,#,0,K,45,1,L
505938652,1,1,52,24,4,1,#,0,C,37,1,L
260182227,1,1,31,24,2,1,#,0,C,31,1,R
242085884,1,1,46,14,2,1,#,0,T,46,1,L
249144930,1,1,18,**,4,6,#,0,T,17,1,a
968284568,1,1,29,23,2,1,#,0,C,27,1,L
944974691,1,1,37,40,4,1,12,0,Q,30,1,L
986675136,1,2,61,**,4,1,12,0,T,59,1,R
800485596,1,1,49,33,4,99,#,0,N,30,0,L
606501034,1,1,47,26,2,1,11,0,T,36,1,L
982674876,1,2,61,23,4,1,#,0,C,59,61,P
942439106,1,1,62,3,2,1,12,0,T,54,1,R
995859716,2,#,0,13,90,99,#,0,T,999,#,#
804984480,1,2,86,40,2,12,#,0,N,79,1,0
970371137,1,2,29,**,4,1,#,0,K,27,1,L
958432957,1,1,36,**,4,1,#,0,K,32,61,P
979837557,1,1,81,13,4,1,#,0,T,80,61,P
700494714,1,2,66,18,2,99,#,0,R,46,1,L
995163555,1,2,23,27,3,27,11,0,T,22,1,L
204586550,1,2,80,6,3,20,#,0,H,70,0,0
986657941,1,2,46,33,4,1,#,0,N,45,1,L
986823884,1,1,23,26,3,17,#,10,K,22,#,#
994478791,1,2,49,**,4,1,12,0,D,48,1,L
950215852,1,1,30,23,4,1,11,0,C,24,1,L
403230732,1,2,86,38,4,99,#,0,S,44,1,L
940812801,2,#,0,14,2,16,#,0,T,999,1,L
986623285,1,2,43,**,4,1,11,0,H,41,1,L
959348864,1,1,33,**,4,1,11,0,K,29,1,L
267764106,1,1,28,11,4,1,11,0,T,28,1,a
977802185,2,#,0,27,2,3,#,10,T,999,#,#
307122806,1,2,67,11,4,20,12,0,T,57,1,L
963956106,1,1,44,30,2,1,11,0,C,40,1,L
246954885,1,1,21,14,4,1,12,0,T,47,1,a
982790940,1,1,10,**,3,1,#,0,Q,45,1,L
967940219,1,1,39,14,2,1,#,0,T,35,1,M
996105586,2,#,0,13,90,2,#,0,T,999,51,9
986784613,1,2,27,**,2,1,#,0,K,26,1,L
955775480,1,1,42,23,4,1,#,0,C,38,1,L
997167979,1,1,22,**,4,1,12,0,T,22,1,L
509037171,1,2,81,**,4,1,#,0,C,73,1,L
945430687,1,1,58,22,90,10,#,0,T,51,1,a
260229569,1,2,42,**,4,1,#,500,K,41,#,9
260070538,1,1,74,**,2,1,12,500,T,59,1,L
104052067,1,#,0,1,2,1,#,0,D,63,1,0
978959067,1,2,46,1,4,1,12,0,D,43,1,L
979727879,1,2,58,14,2,10,#,10,T,56,#,#
944660606,1,1,42,23,4,1,#,0,T,34,1,a
963366351,1,1,67,**,2,1,12,0,T,63,1,L
240527710,1,2,15,26,2,1,12,0,K,40,1,L
256208919,1,1,22,38,3,1,#,500,K,22,#,9
503544971,1,1,43,23,4,1,#,0,C,24,1,L
942183330,1,2,40,14,2,1,#,0,T,34,1,L
954174173,1,2,63,**,2,1,#,0,C,59,1,L
508435306,1,1,60,23,2,1,#,0,C,15,1,L
961211907,1,2,52,22,4,10,#,0,T,48,1,M
943044630,2,#,0,13,2,1,12,0,T,999,1,L
969450487,1,1,57,23,4,1,11,0,C,54,1,L
970212132,1,2,39,11,4,1,#,0,T,37,1,M
946124827,1,2,69,13,2,1,#,0,T,63,1,L
265470977,1,1,25,4,4,1,12,0,H,24,1,a
988933573,1,2,68,22,4,1,#,0,C,67,1,R
907516712,1,2,27,40,4,10,#,0,Q,21,1,0
990008349,1,2,50,23,4,1,11,0,C,46,1,L
318924859,1,1,42,9,4,1,#,10,T,36,1,0
614852395,1,2,40,27,2,8,#,0,K,29,1,L
950124774,2,#,0,13,90,99,#,0,T,999,51,#
317177066,2,#,0,12,4,99,#,0,T,999,1,L
985600209,1,2,75,27,2,8,11,0,K,73,1,R
956022225,1,2,38,13,90,99,#,320,H,34,#,#
990624159,2,#,0,13,90,16,#,0,T,999,0,#
263526273,1,2,19,13,1,27,#,0,T,18,#,9
327115728,1,1,21,13,2,1,#,0,T,42,1,L
205210265,1,1,41,6,2,1,11,0,H,33,1,L
614927758,1,1,32,32,4,1,#,0,K,22,1,L
907472383,1,2,28,44,4,1,12,0,K,20,1,L
980071377,1,1,29,13,3,27,12,0,T,29,1,L
615817653,1,1,71,27,2,20,11,0,K,64,1,L
981285917,1,2,49,**,4,1,#,0,T,47,1,M
327974828,2,#,0,11,1,16,12,0,T,999,51,0
960780476,2,#,0,13,4,3,#,0,T,999,51,#
507896060,1,2,59,23,4,1,#,0,C,45,1,L
949926905,1,2,23,14,2,17,#,0,T,19,1,L
942455732,1,2,22,22,4,1,#,0,T,37,1,a
240115670,1,2,14,2,2,1,#,500,H,45,1,L
987046567,2,#,0,13,2,3,#,0,T,999,51,#
251415354,1,1,56,4,4,1,#,500,T,56,0,#
340149485,1,2,36,40,4,6,#,0,T,30,0,#
904489400,1,1,41,41,2,99,#,0,Q,26,1,L
988369300,1,1,44,**,3,1,#,500,T,43,1,L
981545485,1,2,21,**,2,1,11,0,T,19,1,L
983282014,1,2,17,15,2,1,#,0,T,34,1,L
275507916,1,2,20,14,4,6,11,0,T,50,1,a
616059424,1,2,82,27,2,1,12,0,K,52,1,0
255533614,1,2,34,23,4,1,#,0,C,33,1,a
994338341,1,1,62,23,4,1,#,0,C,60,1,L
968637443,1,1,31,11,2,1,11,0,T,28,1,L
994205298,1,1,46,40,4,99,#,0,Q,46,1,R
971091059,1,1,28,23,2,1,#,0,C,27,#,#
930000970,1,1,56,**,4,1,11,100,Q,48,1,L
943104031,1,1,30,24,4,1,11,0,C,23,1,L
515477336,1,1,49,23,4,1,#,0,C,38,1,L
941447236,1,2,4,27,4,1,#,0,K,27,1,L
258598567,1,#,0,**,1,70,#,0,T,25,#,#
956917053,1,2,39,14,4,1,#,0,T,34,1,M
943659439,1,2,54,**,4,1,11,0,T,46,1,L
960791095,1,1,27,**,2,1,11,0,T,22,1,L
970505203,1,1,20,27,2,12,12,0,K,52,1,L
905470677,1,1,77,47,3,99,#,0,Q,66,1,0
998117218,1,1,34,23,2,1,12,0,C,34,1,L
992828623,2,#,0,13,90,16,#,0,T,999,#,#
103881911,1,1,61,1,2,1,#,0,D,51,1,L
315823241,1,1,46,14,4,1,#,0,T,31,1,L
973756405,1,2,26,27,2,1,#,0,K,21,#,9
509273152,1,1,81,**,2,1,#,0,C,73,1,0
274634481,1,2,24,15,4,99,#,500,T,24,#,9
990009976,2,#,0,22,2,2,#,0,T,999,0,#
990218659,1,1,32,**,2,1,11,0,Q,31,1,L
991274839,1,1,43,13,2,1,#,0,T,41,1,L
963422212,1,2,4,21,4,1,12,0,C,24,1,L
614756464,1,1,26,28,4,1,#,0,K,14,1,L
991134766,1,1,22,29,2,1,#,0,K,21,1,L
262116790,1,2,17,**,4,1,#,0,C,50,1,a
272963936,1,1,69,**,2,1,12,0,K,68,1,a
615985197,1,2,40,**,4,1,#,0,K,32,1,L
248898295,1,2,29,**,4,1,12,500,T,28,0,9
950057794,1,2,45,11,4,1,12,0,T,39,1,L
981153265,1,1,28,,1,1,#,0,C,28,0,#
952897802,1,2,33,23,4,1,#,0,C,30,1,M
507406111,1,2,34,13,4,1,#,0,C,18,1,L
403472273,1,2,74,37,3,1,#,0,S,61,1,L
952848822,1,1,55,22,2,1,#,0,C,50,1,R
964021048,2,#,0,13,90,16,#,0,T,999,51,#
963042948,1,1,26,47,4,1,11,0,Q,22,1,L
250604230,1,1,42,**,2,1,11,500,H,41,1,L
906670881,1,#,0,**,1,1,#,0,Q,36,#,#
504358140,1,2,74,22,3,8,#,0,C,57,1,0
